CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel
12852,294,1,1,311.55,17,149,United Kingdom,149.0,311.55,1
12853,134,182,6,1957.1000000000001,66,800,United Kingdom,133.33333333333334,326.18333333333334,1
12854,78,240,3,1316.25,95,626,United Kingdom,208.66666666666666,438.75,1
12855,372,1,1,38.1,3,30,United Kingdom,30.0,38.1,1
12856,7,56,6,2170.78,155,1076,United Kingdom,179.33333333333334,361.7966666666667,0
12857,210,92,2,1106.4,37,343,United Kingdom,171.5,553.2,1
12863,51,1,1,521.2,5,188,United Kingdom,188.0,521.2,1
12864,137,1,1,147.12,3,216,United Kingdom,216.0,147.12,1
12865,25,98,2,1568.23,86,925,Austria,462.5,784.115,0
12866,282,1,1,559.12,26,171,Belgium,171.0,559.12,1
12867,25,334,7,4009.34,240,4284,United Kingdom,612.0,572.7628571428571,0
12868,185,188,6,1607.0600000000002,72,928,United Kingdom,154.66666666666666,267.84333333333336,1
12871,83,124,2,380.64,8,200,United Kingdom,100.0,190.32,1
12872,326,39,2,599.97,58,319,United Kingdom,159.5,299.985,1
12873,281,1,1,374.0,4,128,United Kingdom,128.0,374.0,1
12875,142,220,2,343.2300000000001,1,2019,United Kingdom,1009.5,171.61500000000004,1
12876,57,139,2,2218.02,67,1941,Belgium,970.5,1109.01,1
12877,3,355,12,1535.77,100,1178,United Kingdom,98.16666666666667,127.98083333333334,0
12878,235,30,2,854.99,38,547,United Kingdom,273.5,427.495,1
12879,44,48,3,573.22,7,370,United Kingdom,123.33333333333333,191.07333333333335,1
12881,275,1,1,298.0,7,21,United Kingdom,21.0,298.0,1
12882,8,25,2,1463.04,12,246,United Kingdom,123.0,731.52,0
12883,24,65,4,703.47,39,196,United Kingdom,49.0,175.8675,0
12884,87,1,1,309.05,7,43,United Kingdom,43.0,309.05,1
12885,62,61,3,1175.22,66,655,United Kingdom,218.33333333333334,391.74,1
12886,67,152,2,1378.4,75,770,United Kingdom,385.0,689.2,1
12888,213,42,2,354.12,4,76,United Kingdom,38.0,177.06,1
12890,23,1,1,376.71999999999997,78,256,United Kingdom,256.0,376.71999999999997,0
12891,185,108,3,331.0,2,950,United Kingdom,316.6666666666667,110.33333333333333,1
12893,30,1,1,176.55,27,90,United Kingdom,90.0,176.55,1
12895,41,45,2,372.8,22,210,United Kingdom,105.0,186.4,1
12897,204,98,2,216.5,3,110,United Kingdom,55.0,108.25,1
12901,8,262,28,17654.54,30,23075,United Kingdom,824.1071428571429,630.5192857142857,0
12902,264,1,1,138.68,10,66,United Kingdom,66.0,138.68,1
12904,17,155,2,496.06,59,294,United Kingdom,147.0,248.03,0
12906,11,67,5,2919.81,55,1749,United Kingdom,349.8,583.962,0
12908,175,137,2,750.0,1,1200,United Kingdom,600.0,375.0,1
12909,39,214,5,2178.67,78,1280,United Kingdom,256.0,435.73400000000004,1
12910,22,219,8,3075.04,48,1692,United Kingdom,211.5,384.38,0
12912,2,38,5,1662.3,17,670,United Kingdom,134.0,332.46,0
12913,4,364,5,2483.63,37,1419,United Kingdom,283.8,496.726,0
12915,148,224,2,363.65,19,93,United Kingdom,46.5,181.825,1
12916,138,182,4,2944.95,53,1083,United Kingdom,270.75,736.2375,1
12917,127,1,1,594.0,2,120,United Kingdom,120.0,594.0,1
12919,7,162,6,1335.19,34,673,United Kingdom,112.16666666666667,222.53166666666667,0
12920,16,1,1,162.78,27,128,United Kingdom,128.0,162.78,0
12921,8,365,37,16587.09,233,9526,United Kingdom,257.4594594594595,448.29972972972973,0
12922,160,1,1,405.38,28,370,United Kingdom,370.0,405.38,1
12923,63,1,1,172.82,28,68,United Kingdom,68.0,172.82,1
12924,87,240,4,933.7,22,481,United Kingdom,120.25,233.425,1
12925,4,71,2,694.05,42,541,United Kingdom,270.5,347.025,0
12928,34,324,5,2062.7000000000003,59,1472,United Kingdom,294.4,412.5400000000001,1
12929,311,1,1,117.85,8,37,United Kingdom,37.0,117.85,1
12930,77,94,2,415.8,20,252,United Kingdom,126.0,207.9,1
12931,21,337,15,42055.96,28,28004,United Kingdom,1866.9333333333334,2803.730666666667,0
12933,23,260,3,607.53,102,499,United Kingdom,166.33333333333334,202.51,0
12935,1,318,7,2160.7,80,1853,United Kingdom,264.7142857142857,308.6714285714285,0
12936,16,62,4,1063.9,56,559,United Kingdom,139.75,265.975,0
12937,14,253,4,1504.27,81,1007,United Kingdom,251.75,376.0675,0
12938,25,1,1,114.14,9,140,United Kingdom,140.0,114.14,0
12939,63,271,8,11581.8,21,4876,United Kingdom,609.5,1447.725,1
12940,54,34,2,899.69,87,404,United Kingdom,202.0,449.845,1
12942,130,235,3,675.6,68,198,United Kingdom,66.0,225.20000000000002,1
12944,35,320,2,604.51,29,289,United Kingdom,144.5,302.255,1
12945,287,1,1,462.95,23,165,United Kingdom,165.0,462.95,1
12947,143,230,6,1603.99,83,1165,United Kingdom,194.16666666666666,267.33166666666665,1
12948,15,249,7,2064.95,82,1080,United Kingdom,154.28571428571428,294.99285714285713,0
12949,30,222,8,4167.22,166,2381,United Kingdom,297.625,520.9025,1
12950,1,22,3,1843.0,13,1380,United Kingdom,460.0,614.3333333333334,0
12951,8,323,6,1064.07,53,503,United Kingdom,83.83333333333333,177.345,0
12952,5,73,4,1387.79,64,653,United Kingdom,163.25,346.9475,0
12953,9,1,1,329.85,17,84,United Kingdom,84.0,329.85,0
12955,0,267,11,4757.16,81,3664,United Kingdom,333.09090909090907,432.4690909090909,0
12956,305,1,1,108.07,19,34,United Kingdom,34.0,108.07,1
12957,9,330,8,4017.54,208,2549,United Kingdom,318.625,502.1925,0
12962,6,107,2,266.39,15,129,United Kingdom,64.5,133.195,0
12963,7,358,8,1856.63,75,881,United Kingdom,110.125,232.07875,0
12965,88,1,1,769.8100000000001,108,282,United Kingdom,282.0,769.8100000000001,1
12966,9,1,1,160.18,10,75,United Kingdom,75.0,160.18,0
12967,357,14,2,1660.9,19,438,United Kingdom,219.0,830.45,1
12968,111,1,1,135.95,5,73,United Kingdom,73.0,135.95,1
12970,6,316,4,405.47,116,268,United Kingdom,67.0,101.3675,0
12971,3,369,86,11189.91,94,9289,United Kingdom,108.01162790697674,130.11523255813952,0
12974,197,1,1,144.8,8,24,United Kingdom,24.0,144.8,1
12976,211,1,1,738.6,22,561,United Kingdom,561.0,738.6,1
12977,155,1,1,39.239999999999995,9,12,United Kingdom,12.0,39.239999999999995,1
12980,157,201,9,7374.900000000001,6,886,United Kingdom,98.44444444444444,819.4333333333334,1
12981,29,104,2,372.21999999999997,12,242,United Kingdom,121.0,186.10999999999999,0
12982,242,1,1,390.54,28,288,United Kingdom,288.0,390.54,1
12984,18,1,1,97.5,4,26,United Kingdom,26.0,97.5,0
12985,0,28,2,1239.38,73,1533,United Kingdom,766.5,619.69,0
12987,73,125,2,558.7,27,219,United Kingdom,109.5,279.35,1
12988,291,1,1,505.82,75,126,United Kingdom,126.0,505.82,1
12989,2,362,15,6924.110000000001,41,2943,United Kingdom,196.2,461.6073333333334,0
12990,30,279,3,409.5,8,200,United Kingdom,66.66666666666667,136.5,1
12991,22,90,2,503.76,31,405,United Kingdom,202.5,251.88,0
12993,22,276,4,414.76,26,240,United Kingdom,60.0,103.69,0
12994,3,265,3,974.4200000000001,52,459,United Kingdom,153.0,324.8066666666667,0
12995,84,1,1,211.32,3,108,United Kingdom,108.0,211.32,1
12997,21,295,4,1226.89,45,664,United Kingdom,166.0,306.7225,0
12999,195,50,3,455.88,25,342,United Kingdom,114.0,151.96,1
13000,106,259,3,534.85,30,379,United Kingdom,126.33333333333333,178.28333333333333,1
13001,3,323,13,9785.970000000001,166,5490,United Kingdom,422.3076923076923,752.7669230769231,0
13002,317,1,1,120.94999999999999,7,73,United Kingdom,73.0,120.94999999999999,1
13003,105,110,3,149.05,4,103,United Kingdom,34.333333333333336,49.68333333333334,1
13004,11,347,18,5655.91,277,4822,United Kingdom,267.8888888888889,314.21722222222223,0
13005,173,73,2,513.7,21,172,United Kingdom,86.0,256.85,1
13006,55,1,1,81.57,4,55,United Kingdom,55.0,81.57,1
13008,322,1,1,229.46999999999997,14,175,United Kingdom,175.0,229.46999999999997,1
13011,371,1,1,50.550000000000004,3,13,United Kingdom,13.0,50.550000000000004,1
13012,8,286,8,1646.8400000000001,67,820,United Kingdom,102.5,205.85500000000002,0
13013,0,371,13,4810.9400000000005,155,2224,United Kingdom,171.07692307692307,370.07230769230773,0
13014,10,271,10,3466.2799999999997,67,905,United Kingdom,90.5,346.628,0
13015,52,196,5,3339.64,156,1609,United Kingdom,321.8,667.928,1
13016,72,50,3,789.89,39,527,United Kingdom,175.66666666666666,263.2966666666667,1
13017,6,1,1,204.0,1,48,United Kingdom,48.0,204.0,0
13018,15,280,28,7277.7,313,5435,United Kingdom,194.10714285714286,259.91785714285714,0
13021,3,355,9,2616.38,101,1352,United Kingdom,150.22222222222223,290.7088888888889,0
13023,63,66,2,689.9,36,286,United Kingdom,143.0,344.95,1
13026,0,275,5,975.36,32,1620,United Kingdom,324.0,195.072,0
13027,113,241,6,6912.0,6,17280,United Kingdom,2880.0,1152.0,1
13028,22,23,2,661.3199999999999,40,798,United Kingdom,399.0,330.65999999999997,0
13029,30,323,3,1247.5,8,134,United Kingdom,44.666666666666664,415.8333333333333,1
13030,10,357,2,752.4399999999999,76,348,United Kingdom,174.0,376.21999999999997,0
13032,51,35,2,1010.18,55,375,United Kingdom,187.5,505.09,1
13033,356,1,1,190.55,11,83,United Kingdom,83.0,190.55,1
13034,54,315,2,642.77,37,369,United Kingdom,184.5,321.385,1
13035,73,187,2,921.88,23,644,United Kingdom,322.0,460.94,1
13037,137,119,3,881.07,44,431,United Kingdom,143.66666666666666,293.69,1
13038,79,211,3,908.46,24,360,United Kingdom,120.0,302.82,1
13040,8,25,2,676.99,38,355,United Kingdom,177.5,338.495,0
13043,272,1,1,516.42,13,254,United Kingdom,254.0,516.42,1
13044,290,1,1,560.47,33,429,United Kingdom,429.0,560.47,1
13045,98,1,1,305.28000000000003,18,221,United Kingdom,221.0,305.28000000000003,1
13046,30,236,2,629.31,33,264,United Kingdom,132.0,314.655,1
13047,31,343,10,3237.54,106,1391,United Kingdom,139.1,323.754,1
13048,13,313,4,1819.41,77,1228,United Kingdom,307.0,454.8525,0
13049,63,254,2,656.6800000000001,14,268,United Kingdom,134.0,328.34000000000003,1
13050,14,352,17,5836.86,246,3748,United Kingdom,220.47058823529412,343.3447058823529,0
13052,211,1,1,348.15000000000003,18,222,United Kingdom,222.0,348.15000000000003,1
13055,77,136,3,1214.41,74,894,United Kingdom,298.0,404.80333333333334,1
13058,24,128,3,271.40000000000003,5,52,United Kingdom,17.333333333333332,90.46666666666668,0
13059,249,1,1,183.4,8,35,United Kingdom,35.0,183.4,1
13060,253,1,1,307.53,15,123,United Kingdom,123.0,307.53,1
13061,71,1,1,248.61,10,107,United Kingdom,107.0,248.61,1
13062,190,1,1,346.98,11,343,United Kingdom,343.0,346.98,1
13064,12,315,4,1105.59,51,514,United Kingdom,128.5,276.3975,0
13065,372,1,1,205.86,14,74,United Kingdom,74.0,205.86,1
13066,23,8,2,470.8,48,322,United Kingdom,161.0,235.4,0
13067,81,1,1,115.46000000000001,14,32,United Kingdom,32.0,115.46000000000001,1
13068,9,310,2,344.0,1,200,United Kingdom,100.0,172.0,0
13069,0,369,24,4431.44,281,5873,United Kingdom,244.70833333333334,184.64333333333332,0
13070,191,1,1,228.8,9,110,United Kingdom,110.0,228.8,1
13072,266,1,1,177.15,7,69,United Kingdom,69.0,177.15,1
13075,129,1,1,919.61,22,485,United Kingdom,485.0,919.61,1
13077,0,366,4,728.02,99,862,United Kingdom,215.5,182.005,0
13078,2,364,26,12627.94,95,5630,United Kingdom,216.53846153846155,485.69,0
13079,3,137,5,220.10000000000002,2,62,United Kingdom,12.4,44.02,0
13080,178,1,1,58.08,6,120,United Kingdom,120.0,58.08,1
13081,11,360,11,28337.38,503,19068,United Kingdom,1733.4545454545455,2576.1254545454544,0
13082,125,213,9,3613.63,63,4324,United Kingdom,480.44444444444446,401.51444444444445,1
13083,3,72,2,303.75,15,187,United Kingdom,93.5,151.875,0
13085,157,138,2,416.08000000000004,17,216,United Kingdom,108.0,208.04000000000002,1
13089,2,367,97,58762.08,636,31025,United Kingdom,319.8453608247423,605.7946391752578,0
13090,8,365,14,8910.82,98,2263,United Kingdom,161.64285714285714,636.4871428571429,0
13091,27,1,1,345.82,21,466,United Kingdom,466.0,345.82,0
13092,70,289,5,477.83,19,279,United Kingdom,55.8,95.566,1
13093,275,98,8,7832.47,97,3961,United Kingdom,495.125,979.05875,1
13094,20,348,12,1927.3200000000002,4,1716,United Kingdom,143.0,160.61,0
13095,70,1,1,74.39999999999999,6,144,United Kingdom,144.0,74.39999999999999,1
13097,32,328,10,6003.22,214,2360,United Kingdom,236.0,600.322,1
13098,0,317,28,28882.44,156,15968,United Kingdom,570.2857142857143,1031.5157142857142,0
13099,98,1,1,207.35999999999999,1,288,United Kingdom,288.0,207.35999999999999,1
13101,233,1,1,101.19,8,113,United Kingdom,113.0,101.19,1
13102,0,364,24,6424.09,140,4204,United Kingdom,175.16666666666666,267.67041666666665,0
13103,39,1,1,243.94,8,82,United Kingdom,82.0,243.94,1
13104,2,352,6,1098.48,14,504,United Kingdom,84.0,183.08,0
13106,132,1,1,76.5,1,18,United Kingdom,18.0,76.5,1
13107,43,290,4,1531.6200000000001,54,1293,United Kingdom,323.25,382.90500000000003,1
13108,372,1,1,350.06,10,298,United Kingdom,298.0,350.06,1
13109,59,98,2,786.54,41,520,United Kingdom,260.0,393.27,1
13110,30,280,7,1488.67,109,388,United Kingdom,55.42857142857143,212.66714285714286,1
13113,0,366,24,12245.960000000001,95,3045,United Kingdom,126.875,510.2483333333334,0
13115,11,173,4,2294.78,88,1567,United Kingdom,391.75,573.695,0
13116,137,1,1,501.14,30,291,United Kingdom,291.0,501.14,1
13117,21,351,8,984.91,66,945,United Kingdom,118.125,123.11375,0
13118,19,270,5,1197.81,68,410,United Kingdom,82.0,239.56199999999998,0
13120,238,1,1,30.599999999999998,1,12,United Kingdom,12.0,30.599999999999998,1
13121,268,1,1,283.73,50,252,United Kingdom,252.0,283.73,1
13122,93,147,2,922.39,54,585,United Kingdom,292.5,461.195,1
13124,89,270,3,3756.33,185,2119,United Kingdom,706.3333333333334,1252.11,1
13126,4,362,8,2099.64,124,2143,United Kingdom,267.875,262.455,0
13127,77,1,1,259.17,15,127,United Kingdom,127.0,259.17,1
13130,93,1,1,64.0,2,32,United Kingdom,32.0,64.0,1
13131,22,165,3,1073.3,30,447,United Kingdom,149.0,357.76666666666665,0
13132,261,1,1,77.3,3,20,United Kingdom,20.0,77.3,1
13133,273,31,2,109.8,7,32,United Kingdom,16.0,54.9,1
13134,85,155,4,1793.58,94,1059,United Kingdom,264.75,448.395,1
13135,196,1,1,3096.0,1,4300,United Kingdom,4300.0,3096.0,1
13136,55,157,5,2607.61,94,1328,United Kingdom,265.6,521.522,1
13137,10,299,8,3603.29,345,2204,United Kingdom,275.5,450.41125,0
13138,21,351,6,962.39,31,473,United Kingdom,78.83333333333333,160.39833333333334,0
13139,15,244,7,5064.94,132,2425,United Kingdom,346.42857142857144,723.5628571428571,0
13140,107,259,3,422.47,40,185,United Kingdom,61.666666666666664,140.82333333333335,1
13141,84,231,5,2388.75,113,1548,United Kingdom,309.6,477.75,1
13142,18,1,1,307.09,23,258,United Kingdom,258.0,307.09,0
13144,332,1,1,110.95,3,21,United Kingdom,21.0,110.95,1
13145,39,333,4,618.52,5,145,United Kingdom,36.25,154.63,1
13146,25,1,1,228.91,16,154,United Kingdom,154.0,228.91,0
13147,9,90,4,712.8000000000001,1,144,United Kingdom,36.0,178.20000000000002,0
13148,28,336,12,3683.26,231,1965,United Kingdom,163.75,306.93833333333333,0
13149,13,275,4,1676.06,76,1280,United Kingdom,320.0,419.015,0
13151,295,1,1,1257.8700000000001,73,363,United Kingdom,363.0,1257.8700000000001,1
13153,5,1,1,486.22,15,418,United Kingdom,418.0,486.22,0
13155,32,336,4,971.76,67,497,United Kingdom,124.25,242.94,1
13157,48,249,4,1741.22,69,1439,United Kingdom,359.75,435.305,1
13158,94,225,4,1201.06,59,784,United Kingdom,196.0,300.265,1
13159,8,107,4,1429.35,114,1058,United Kingdom,264.5,357.3375,0
13160,21,1,1,91.8,4,56,United Kingdom,56.0,91.8,0
13161,312,1,1,112.75,8,29,United Kingdom,29.0,112.75,1
13162,121,213,4,1688.29,74,1713,United Kingdom,428.25,422.0725,1
13165,45,306,2,1021.48,40,1376,United Kingdom,688.0,510.74,1
13166,282,1,1,417.2,39,216,United Kingdom,216.0,417.2,1
13167,18,126,4,791.33,51,785,United Kingdom,196.25,197.8325,0
13168,35,282,4,1299.59,102,670,United Kingdom,167.5,324.8975,1
13169,63,189,2,712.88,11,272,United Kingdom,136.0,356.44,1
13170,26,1,1,108.81,29,141,United Kingdom,141.0,108.81,0
13171,21,278,3,468.41,37,229,United Kingdom,76.33333333333333,156.13666666666668,0
13173,3,364,2,353.65,41,277,United Kingdom,138.5,176.825,0
13174,15,353,3,2742.82,228,1352,United Kingdom,450.6666666666667,914.2733333333334,0
13176,45,1,1,481.49,66,448,United Kingdom,448.0,481.49,1
13177,64,1,1,282.45,17,91,United Kingdom,91.0,282.45,1
13178,25,335,11,5725.47,95,3570,United Kingdom,324.54545454545456,520.4972727272727,0
13182,44,1,1,121.18,11,201,United Kingdom,201.0,121.18,1
13183,7,327,9,3957.78,51,2208,United Kingdom,245.33333333333334,439.75333333333333,0
13184,14,276,10,1668.95,138,1662,United Kingdom,166.2,166.895,0
13185,267,1,1,71.4,1,12,United Kingdom,12.0,71.4,1
13186,39,90,3,1575.89,69,820,United Kingdom,273.3333333333333,525.2966666666667,1
13187,336,1,1,236.02,37,95,United Kingdom,95.0,236.02,1
13188,10,1,1,114.60000000000001,2,25,United Kingdom,25.0,114.60000000000001,0
13189,18,97,2,260.68,29,842,United Kingdom,421.0,130.34,0
13192,94,110,2,911.94,57,595,United Kingdom,297.5,455.97,1
13193,60,1,1,112.08,22,46,United Kingdom,46.0,112.08,1
13194,135,1,1,60.7,3,26,United Kingdom,26.0,60.7,1
13196,10,251,4,1797.78,97,1224,United Kingdom,306.0,449.445,0
13198,9,352,6,3401.2400000000002,199,2648,United Kingdom,441.3333333333333,566.8733333333333,0
13199,3,364,38,9817.12,48,6176,United Kingdom,162.52631578947367,258.34526315789475,0
13200,18,108,4,870.09,42,516,United Kingdom,129.0,217.5225,0
13203,9,233,4,869.46,56,800,United Kingdom,200.0,217.365,0
13207,14,136,2,250.26000000000002,7,130,United Kingdom,65.0,125.13000000000001,0
13208,58,251,6,1217.65,124,803,United Kingdom,133.83333333333334,202.9416666666667,1
13209,29,332,8,5891.61,255,4253,United Kingdom,531.625,736.45125,0
13210,93,1,1,353.48,22,316,United Kingdom,316.0,353.48,1
13211,9,351,3,1095.42,45,834,United Kingdom,278.0,365.14000000000004,0
13212,19,42,3,786.83,128,309,United Kingdom,103.0,262.2766666666667,0
13213,56,143,5,1520.58,82,1360,United Kingdom,272.0,304.116,1
13216,267,1,1,333.74,5,297,United Kingdom,297.0,333.74,1
13217,121,35,3,533.98,3,262,United Kingdom,87.33333333333333,177.99333333333334,1
13218,126,1,1,62.63999999999999,5,88,United Kingdom,88.0,62.63999999999999,1
13220,77,159,4,819.2900000000001,18,196,United Kingdom,49.0,204.82250000000002,1
13221,239,120,2,847.41,62,244,United Kingdom,122.0,423.705,1
13223,199,32,2,163.20000000000002,5,88,United Kingdom,44.0,81.60000000000001,1
13224,59,92,2,2155.95,101,1518,United Kingdom,759.0,1077.975,1
13225,2,359,7,6463.84,23,3416,United Kingdom,488.0,923.4057142857143,0
13226,272,1,1,108.21000000000001,16,80,United Kingdom,80.0,108.21000000000001,1
13227,201,1,1,257.7,9,99,United Kingdom,99.0,257.7,1
13228,80,1,1,358.0,2,200,United Kingdom,200.0,358.0,1
13229,225,1,1,160.95,10,63,United Kingdom,63.0,160.95,1
13230,3,361,14,2755.63,393,1638,United Kingdom,117.0,196.8307142857143,0
13232,12,231,7,1328.35,147,773,United Kingdom,110.42857142857143,189.7642857142857,0
13233,73,262,2,605.12,43,1004,United Kingdom,502.0,302.56,1
13235,211,1,1,1031.07,53,441,United Kingdom,441.0,1031.07,1
13236,24,83,2,744.85,34,416,United Kingdom,208.0,372.425,0
13238,16,344,4,700.73,20,298,United Kingdom,74.5,175.1825,0
13239,261,1,1,329.56,21,327,United Kingdom,327.0,329.56,1
13240,95,270,4,663.65,59,298,United Kingdom,74.5,165.9125,1
13242,111,102,3,270.40000000000003,12,130,United Kingdom,43.333333333333336,90.13333333333334,1
13243,202,1,1,585.12,56,232,United Kingdom,232.0,585.12,1
13244,92,1,1,121.74000000000001,27,38,United Kingdom,38.0,121.74000000000001,1
13245,50,1,1,430.5,16,125,United Kingdom,125.0,430.5,1
13246,17,313,6,1961.52,110,1587,United Kingdom,264.5,326.92,0
13247,17,65,4,501.12,18,328,United Kingdom,82.0,125.28,0
13248,124,65,2,465.68,25,305,United Kingdom,152.5,232.84,1
13249,91,169,3,711.41,21,546,United Kingdom,182.0,237.13666666666666,1
13253,156,183,2,1030.4,35,1572,United Kingdom,786.0,515.2,1
13255,8,365,2,399.51,13,177,United Kingdom,88.5,199.755,0
13258,11,194,3,672.83,28,282,United Kingdom,94.0,224.27666666666667,0
13259,61,1,1,283.18,77,126,United Kingdom,126.0,283.18,1
13260,60,1,1,557.62,8,142,United Kingdom,142.0,557.62,1
13261,268,18,2,944.1,8,210,United Kingdom,105.0,472.05,1
13262,262,1,1,200.29,11,125,United Kingdom,125.0,200.29,1
13263,0,324,35,7436.93,450,4768,United Kingdom,136.22857142857143,212.48371428571429,0
13265,52,221,5,2092.66,66,1740,United Kingdom,348.0,418.532,1
13266,10,246,12,3834.2599999999998,82,4428,United Kingdom,369.0,319.52166666666665,0
13267,2,365,19,4521.49,88,1969,United Kingdom,103.63157894736842,237.97315789473683,0
13268,17,250,11,3174.75,257,3624,United Kingdom,329.45454545454544,288.6136363636364,0
13269,0,369,15,5343.28,177,3513,United Kingdom,234.2,356.21866666666665,0
13270,365,1,1,590.0,1,200,United Kingdom,200.0,590.0,1
13271,36,1,1,211.49,79,240,United Kingdom,240.0,211.49,1
13272,30,59,2,276.56,15,96,United Kingdom,48.0,138.28,1
13273,112,1,1,138.98,16,153,United Kingdom,153.0,138.98,1
13276,63,37,2,590.9300000000001,30,161,United Kingdom,80.5,295.46500000000003,1
13277,15,118,4,258.4,5,176,United Kingdom,44.0,64.6,0
13278,40,1,1,542.73,46,537,United Kingdom,537.0,542.73,1
13279,77,1,1,137.75,9,73,United Kingdom,73.0,137.75,1
13280,121,215,3,798.46,67,518,United Kingdom,172.66666666666666,266.15333333333336,1
13282,17,203,3,1132.14,29,307,United Kingdom,102.33333333333333,377.38000000000005,0
13283,59,126,2,93.66,7,90,United Kingdom,45.0,46.83,1
13284,330,1,1,201.19,13,91,United Kingdom,91.0,201.19,1
13285,22,267,4,2709.12,157,2051,United Kingdom,512.75,677.28,0
13291,155,1,1,361.11,41,233,United Kingdom,233.0,361.11,1
13292,38,246,2,578.9399999999999,29,347,United Kingdom,173.5,289.46999999999997,1
13294,189,60,2,873.74,48,453,United Kingdom,226.5,436.87,1
13295,359,1,1,201.20000000000002,10,82,United Kingdom,82.0,201.20000000000002,1
13296,136,1,1,87.4,5,78,United Kingdom,78.0,87.4,1
